,variable,actual_value,shap_value
0,automaticity_carry_mask,7,-0.024709465113131972
1,automaticity_carry_mask,7,0.20929674467163714
2,automaticity_carry_mask,4,0.11355755204672903
3,automaticity_carry_mask,7,0.24404054256430416
4,automaticity_carry_mask,6,-0.04325980153110047
5,automaticity_carry_mask,6,-0.024685954964082345
6,automaticity_carry_mask,2,0.030012936837792405
7,automaticity_carry_mask,6,0.010293963137090396
8,automaticity_carry_mask,7,0.07644423290220291
9,automaticity_carry_mask,6,-0.13214427271114607
10,automaticity_carry_mask,4,0.07344324473776014
11,automaticity_carry_mask,5,0.03705745486290697
12,automaticity_carry_mask,6,-0.04736984752981159
13,automaticity_carry_mask,6,-0.043035015065266
14,automaticity_carry_mask,1,-0.3598610499307927
15,automaticity_carry_mask,7,0.4171410711981614
16,automaticity_carry_mask,7,0.14554290740008458
17,automaticity_carry_mask,5,-0.014865510541453146
18,automaticity_carry_mask,6,-0.05549228024032564
19,automaticity_carry_mask,1,-0.3115007199862177
20,automaticity_carry_mask,6,0.005721058225762984
21,automaticity_carry_mask,6,0.07487025960234017
22,automaticity_carry_mask,6,0.04929146935157622
23,automaticity_carry_mask,7,0.12008507575175154
24,automaticity_carry_mask,2,-0.05214620253054144
25,automaticity_carry_mask,7,-0.10554639361524613
26,automaticity_carry_mask,3,-0.0165324423901995
27,automaticity_carry_mask,6,-0.0681083896643688
28,automaticity_carry_mask,5,0.046832760373619935
29,automaticity_carry_mask,7,0.17535334207719153
30,automaticity_carry_mask,1,-0.1476192590021204
31,automaticity_carry_mask,6,-0.045384976676752925
32,automaticity_carry_mask,1,-0.27530612550624445
33,automaticity_carry_mask,7,0.02273925530328248
34,automaticity_carry_mask,6,-0.024807603301782402
35,automaticity_carry_mask,6,-0.015718460237162685
36,automaticity_carry_mask,2,0.06932218218278549
37,automaticity_carry_mask,5,0.049629885625271694
38,automaticity_carry_mask,6,-0.009424202895695007
39,automaticity_carry_mask,6,-0.01068516140184938
40,automaticity_carry_mask,7,0.23544665478228993
41,automaticity_carry_mask,4,-0.047821050835297765
42,automaticity_carry_mask,7,0.08264068238078653
43,automaticity_carry_mask,7,0.13405179055305702
44,automaticity_carry_mask,7,0.07168643876362613
45,automaticity_carry_mask,6,-0.026690922388408245
46,automaticity_carry_mask,6,-0.23185742589236125
47,automaticity_carry_mask,3,0.1385725606751002
48,automaticity_carry_mask,7,0.11629161388966157
49,automaticity_carry_mask,1,-0.019687935573265748
50,automaticity_carry_mask,7,0.26197436502507465
51,automaticity_carry_mask,7,0.06255595708602317
52,automaticity_carry_mask,7,0.10483376459008237
53,automaticity_carry_mask,7,0.4402317472644773
54,automaticity_carry_mask,4,0.053993872062182605
55,automaticity_carry_mask,6,-0.028546443608833454
56,automaticity_carry_mask,6,-0.08336253421007014
57,automaticity_carry_mask,7,0.10538866195808218
58,automaticity_carry_mask,5,-0.14842622078498602
59,automaticity_carry_mask,4,-0.034083427384024055
60,automaticity_carry_mask,5,0.19936605338894836
61,automaticity_carry_mask,5,0.03760605784798169
62,automaticity_carry_mask,7,0.1379507226411864
63,automaticity_carry_mask,7,0.2533373616404551
64,automaticity_carry_mask,1,0.03197734928269725
65,automaticity_carry_mask,5,-0.02147138761281128
66,automaticity_carry_mask,5,-0.08199767866272513
67,automaticity_carry_mask,6,0.039697713511450704
68,automaticity_carry_mask,7,-0.10980147661602126
69,automaticity_carry_mask,5,0.10727546363096226
70,automaticity_carry_mask,5,0.03676038078233135
71,automaticity_carry_mask,4,0.05386605492278513
72,automaticity_carry_mask,6,-0.09434125230563849
73,automaticity_carry_mask,6,-0.09770923762838828
74,automaticity_carry_mask,6,0.04206599976305678
75,automaticity_carry_mask,5,0.019929477616820422
76,automaticity_carry_mask,6,0.13899573963492007
77,automaticity_carry_mask,1,0.0639064274972692
78,automaticity_carry_mask,6,-0.1307221540394156
79,automaticity_carry_mask,6,-0.025402636350987315
80,automaticity_carry_mask,1,-0.17853322084648524
81,automaticity_carry_mask,7,0.09660946731660419
82,automaticity_carry_mask,6,-0.05494780083106844
83,automaticity_carry_mask,3,0.1221634291184597
84,automaticity_carry_mask,6,-0.061699904694982606
85,automaticity_carry_mask,1,0.04603886274203431
86,automaticity_carry_mask,7,0.0999922304606197
87,automaticity_carry_mask,6,-0.14690756562728954
88,automaticity_carry_mask,7,-0.05771259121342005
89,automaticity_carry_mask,5,-0.006287195804182979
90,automaticity_carry_mask,6,0.011630146094296847
91,automaticity_carry_mask,5,0.0035109950076764127
92,automaticity_carry_mask,6,-0.02342984223362215
93,automaticity_carry_mask,1,-0.2723783949594948
94,automaticity_carry_mask,7,0.032918978386936235
95,automaticity_carry_mask,7,0.10788513559115596
96,automaticity_carry_mask,4,0.05179057697531884
97,automaticity_carry_mask,7,0.034104556675730896
98,automaticity_carry_mask,5,0.043548432680027484
99,automaticity_carry_mask,6,-0.056221240928306875
100,automaticity_carry_mask,1,-0.2614984376526884
101,automaticity_carry_mask,4,-0.021369757200682273
102,automaticity_carry_mask,7,0.1923183807279145
103,automaticity_carry_mask,7,0.11885119410694303
104,automaticity_carry_mask,6,-0.07474461201804408
105,automaticity_carry_mask,2,-0.002597118365856196
106,automaticity_carry_mask,6,-0.07631441460620284
107,automaticity_carry_mask,5,0.028288835075352438
108,automaticity_carry_mask,1,-0.05909288293035336
109,automaticity_carry_mask,6,-0.1269634345877393
110,automaticity_carry_mask,7,0.07315922654072826
111,automaticity_carry_mask,3,0.10210947477333926
112,automaticity_carry_mask,7,0.1655558451596427
113,automaticity_carry_mask,7,-0.07078707830012224
114,automaticity_carry_mask,7,0.18850061302755938
115,automaticity_carry_mask,1,-0.18427375562314288
116,automaticity_carry_mask,6,-0.04564145442386295
117,automaticity_carry_mask,7,0.14192126818954254
118,automaticity_carry_mask,4,0.0638578976260179
119,automaticity_carry_mask,7,0.14997668881282875
120,automaticity_carry_mask,3,-0.0007058633583584643
121,automaticity_carry_mask,5,0.08147188687250843
122,automaticity_carry_mask,5,0.005287188873686913
123,automaticity_carry_mask,6,-0.1540601309141667
124,automaticity_carry_mask,7,0.056526941973485116
125,automaticity_carry_mask,6,0.05914947437073341
126,automaticity_carry_mask,7,0.13450644077987395
127,automaticity_carry_mask,1,-0.11759861741425484
128,automaticity_carry_mask,7,-0.1296884773560321
129,automaticity_carry_mask,5,-0.016711858682588385
130,automaticity_carry_mask,5,0.04649000040371438
131,automaticity_carry_mask,6,-0.045350611964905745
132,automaticity_carry_mask,1,-0.1115216661330529
133,automaticity_carry_mask,5,-0.07393877308704787
134,automaticity_carry_mask,6,-0.11659623145438364
135,automaticity_carry_mask,5,0.037376546064937545
136,automaticity_carry_mask,6,0.060834092668188317
137,automaticity_carry_mask,5,0.11382506340681928
138,automaticity_carry_mask,6,-0.023909454466582568
139,automaticity_carry_mask,3,0.1663770272951848
140,automaticity_carry_mask,6,-0.06535618821007153
141,automaticity_carry_mask,5,0.07840170386141085
142,automaticity_carry_mask,1,0.1260379678357893
143,automaticity_carry_mask,6,0.008053446010419745
144,automaticity_carry_mask,6,0.09196624904232359
145,automaticity_carry_mask,5,-0.0551774750217972
146,automaticity_carry_mask,6,-0.05358355801929204
147,automaticity_carry_mask,6,-0.08492097169456468
148,automaticity_carry_mask,4,-0.004894193779066495
149,automaticity_carry_mask,6,-0.06155538867025727
150,automaticity_carry_mask,7,0.10176705790119259
151,automaticity_carry_mask,2,-0.316613111699448
152,automaticity_carry_mask,7,0.06184090935263294
153,automaticity_carry_mask,6,-0.07565513280389317
154,automaticity_carry_mask,6,-0.1479160528954679
155,automaticity_carry_mask,7,-0.06587168615640174
156,automaticity_carry_mask,3,-0.0932167609582401
157,automaticity_carry_mask,1,-0.17207403107094557
158,automaticity_carry_mask,4,0.054347484212242156
159,automaticity_carry_mask,6,-0.06022482142050948
160,automaticity_carry_mask,6,0.003196776564398994
161,automaticity_carry_mask,5,0.062306330797213164
162,automaticity_carry_mask,7,0.1455512324964731
163,automaticity_carry_mask,7,0.0932564419501036
164,automaticity_carry_mask,5,0.043675350636701145
165,automaticity_carry_mask,6,-0.10694406384544436
166,automaticity_carry_mask,7,0.1603371197487721
167,automaticity_carry_mask,7,0.11323377276542534
168,automaticity_carry_mask,7,-0.05009794112640914
169,automaticity_carry_mask,5,0.005132046739588055
170,automaticity_carry_mask,6,-0.100449030671563
171,automaticity_carry_mask,7,0.2444249444281718
172,automaticity_carry_mask,7,-0.0225010297005113
173,automaticity_carry_mask,1,-0.1610695246107053
174,automaticity_carry_mask,7,0.10987784158056906
175,automaticity_carry_mask,7,0.1424400816090392
176,automaticity_carry_mask,5,-0.00894768323766073
177,automaticity_carry_mask,7,-0.11073277381186972
178,automaticity_carry_mask,4,0.07430187833663926
179,automaticity_carry_mask,5,0.02539522295838387
180,automaticity_carry_mask,5,0.07580628499087576
181,automaticity_carry_mask,5,0.0027268203403977924
182,automaticity_carry_mask,6,0.030554732435016232
183,automaticity_carry_mask,3,0.10116305162167792
184,automaticity_carry_mask,7,0.03605373214168194
185,automaticity_carry_mask,6,0.0410990551213838
186,automaticity_carry_mask,5,0.09665448300111618
187,automaticity_carry_mask,7,0.09947791284119294
188,automaticity_carry_mask,5,0.025702509555843127
189,automaticity_carry_mask,6,-0.004145728345855484
190,automaticity_carry_mask,5,-0.05539440467705459
191,automaticity_carry_mask,7,0.05456607628996697
192,automaticity_carry_mask,1,0.016845707181448403
193,automaticity_carry_mask,1,-0.17707936325128626
194,automaticity_carry_mask,5,0.02244511966484269
195,automaticity_carry_mask,6,0.023778133304519875
196,automaticity_carry_mask,3,0.09827447168315825
197,automaticity_carry_mask,7,0.009477526820407674
198,automaticity_carry_mask,5,-0.00024008594094420665
199,automaticity_carry_mask,7,0.12023653183969818
200,automaticity_carry_mask,6,0.06521840965758281
201,automaticity_carry_mask,4,-0.04296325802959469
202,automaticity_carry_mask,7,0.11268233600018734
203,automaticity_carry_mask,5,0.03242608008659057
204,automaticity_carry_mask,6,-0.013430065192714134
205,automaticity_carry_mask,5,0.044726569613341566
206,automaticity_carry_mask,5,-0.0738441835833866
207,automaticity_carry_mask,6,-0.037597071938469055
208,automaticity_carry_mask,4,-0.013711951618743345
209,automaticity_carry_mask,6,-0.14503732902505423
210,automaticity_carry_mask,5,0.07726568435305518
211,automaticity_carry_mask,7,-0.08150427158960508
212,automaticity_carry_mask,7,0.19129916180133377
213,automaticity_carry_mask,1,0.2044986119958667
214,automaticity_carry_mask,5,0.09473561631057298
215,automaticity_carry_mask,6,-0.04358760615839205
216,automaticity_carry_mask,6,-0.06385777599471591
217,automaticity_carry_mask,1,0.26488806655339076
218,automaticity_carry_mask,6,-0.058319213675280035
219,automaticity_carry_mask,5,0.033269145491672744
220,automaticity_carry_mask,5,-0.09680364596166763
221,automaticity_carry_mask,7,0.07736416270111812
222,automaticity_carry_mask,5,0.06844394430176862
223,automaticity_carry_mask,5,0.054167926405825156
224,automaticity_carry_mask,6,0.0485473337531381
225,automaticity_carry_mask,7,0.07285934924276884
226,automaticity_carry_mask,6,-0.06053744783945886
227,automaticity_carry_mask,4,-0.11501321622214229
228,automaticity_carry_mask,5,-0.03370159552684905
229,automaticity_carry_mask,5,-0.061736865344618655
230,automaticity_carry_mask,7,0.14608465741283766
231,automaticity_carry_mask,6,-0.0637191281408236
232,automaticity_carry_mask,5,0.050496976109613755
233,automaticity_carry_mask,6,-0.020679555816794783
234,automaticity_carry_mask,5,0.05705196707207855
235,automaticity_carry_mask,7,0.11558390849210055
236,automaticity_carry_mask,6,-0.006246836108357046
237,automaticity_carry_mask,6,-0.05762113892899027
238,automaticity_carry_mask,6,-0.04428664420206644
239,automaticity_carry_mask,7,0.22545842693109075
240,automaticity_carry_mask,6,-0.041049902133653615
241,automaticity_carry_mask,6,0.04894906339832091
242,automaticity_carry_mask,4,0.12738293843373444
243,automaticity_carry_mask,2,0.05044981099902548
244,automaticity_carry_mask,7,0.11810766843943378
245,automaticity_carry_mask,5,-0.00871654055433137
246,automaticity_carry_mask,4,0.05851383646456293
247,automaticity_carry_mask,6,0.004892796810078556
248,automaticity_carry_mask,1,-0.28105915226280925
249,automaticity_carry_mask,7,0.06237863442205255
250,automaticity_carry_mask,6,-0.13067870990417838
251,automaticity_carry_mask,1,0.11335295299352748
252,automaticity_carry_mask,1,0.029133960906550682
253,automaticity_carry_mask,4,-0.041376971770691336
254,automaticity_carry_mask,5,-0.004313047129820259
255,automaticity_carry_mask,6,0.03981507354241512
256,automaticity_carry_mask,7,0.10134522799435883
257,automaticity_carry_mask,5,-0.05728783018482742
258,automaticity_carry_mask,4,-0.053421773481923354
259,automaticity_carry_mask,4,-0.06135323525231289
260,automaticity_carry_mask,3,0.045985430393780564
261,automaticity_carry_mask,6,-0.12564877761983093
262,automaticity_carry_mask,2,-0.12705706179063758
263,automaticity_carry_mask,4,-0.03997416008853205
264,automaticity_carry_mask,7,0.10420823600252647
265,automaticity_carry_mask,1,-0.1658997920649504
266,automaticity_carry_mask,6,-0.055257136076901574
267,automaticity_carry_mask,6,-0.12625647348652538
268,automaticity_carry_mask,6,0.015726526892429055
269,automaticity_carry_mask,6,0.016477496612110787
270,automaticity_carry_mask,4,0.008794893432874998
271,automaticity_carry_mask,1,-0.12831813282637827
272,automaticity_carry_mask,7,-0.037422483743522104
273,automaticity_carry_mask,7,0.1733377411494505
274,automaticity_carry_mask,1,-0.07121869353151798
275,automaticity_carry_mask,6,-0.05769547881514615
276,automaticity_carry_mask,1,-0.09174510821582503
277,automaticity_carry_mask,5,-0.014688067146157103
278,automaticity_carry_mask,4,0.06859176749147042
279,automaticity_carry_mask,6,-0.04616980182844278
