,variable,actual_value,shap_value
98,automaticity_carry_mask,4,0.188202086299414
99,automaticity_carry_mask,6,0.059565903225759456
100,automaticity_carry_mask,6,-0.0114199980002795
101,automaticity_carry_mask,7,0.3259182068809472
102,automaticity_carry_mask,6,-0.017097705471044177
103,automaticity_carry_mask,4,0.07556448108757999
104,automaticity_carry_mask,6,-0.04713354604233234
105,automaticity_carry_mask,5,0.7046348679351099
106,automaticity_carry_mask,6,0.053949539829318056
107,automaticity_carry_mask,7,0.6355384146471742
108,automaticity_carry_mask,6,0.2299271555596131
109,automaticity_carry_mask,7,0.28297968179704897
110,automaticity_carry_mask,4,0.19753804545610587
111,automaticity_carry_mask,1,-0.33767418132928007
112,automaticity_carry_mask,6,0.12387225973335032
113,automaticity_carry_mask,6,0.019745460236850663
114,automaticity_carry_mask,6,0.09951053189094332
115,automaticity_carry_mask,6,0.14006207499651094
116,automaticity_carry_mask,6,0.10891639351371658
117,automaticity_carry_mask,6,0.03858026443991883
118,automaticity_carry_mask,1,-0.3711086134406164
119,automaticity_carry_mask,5,0.009132449223504247
120,automaticity_carry_mask,7,0.01587422166270554
121,automaticity_carry_mask,7,0.04812051267045624
122,automaticity_carry_mask,5,0.07193596054820867
123,automaticity_carry_mask,7,0.19178915168750404
124,automaticity_carry_mask,7,0.11776394813673612
125,automaticity_carry_mask,7,0.04708348825724303
126,automaticity_carry_mask,7,0.09849980101900842
127,automaticity_carry_mask,7,0.07409725379796601
128,automaticity_carry_mask,2,0.04222979628410996
129,automaticity_carry_mask,7,-0.04008573570965028
130,automaticity_carry_mask,5,0.16346512961609935
131,automaticity_carry_mask,7,0.21541737698104813
132,automaticity_carry_mask,1,-0.9518879647387182
133,automaticity_carry_mask,4,0.1583950659468484
134,automaticity_carry_mask,7,-0.009533349004666769
135,automaticity_carry_mask,4,0.037723496813555274
136,automaticity_carry_mask,7,-0.04615706843930277
137,automaticity_carry_mask,7,0.00014712055225259634
138,automaticity_carry_mask,7,0.09826704768495624
139,automaticity_carry_mask,6,0.02033518524008755
140,automaticity_carry_mask,5,0.17073857648388824
141,automaticity_carry_mask,1,-1.0046778045053897
142,automaticity_carry_mask,5,0.0403972124733763
143,automaticity_carry_mask,1,-0.7075402105895435
144,automaticity_carry_mask,5,0.051290556095411444
145,automaticity_carry_mask,7,0.002206702456920274
146,automaticity_carry_mask,7,-0.11185439885312967
147,automaticity_carry_mask,6,0.08337796978724736
148,automaticity_carry_mask,4,0.141708547160681
149,automaticity_carry_mask,1,-0.15158089473065606
150,automaticity_carry_mask,4,-0.1950780272595241
151,automaticity_carry_mask,7,0.13872455069334302
152,automaticity_carry_mask,7,0.04584137779440999
153,automaticity_carry_mask,6,0.11157192302117766
154,automaticity_carry_mask,7,0.23183705528701404
155,automaticity_carry_mask,7,0.04263646321727022
156,automaticity_carry_mask,6,0.07053752987205875
157,automaticity_carry_mask,4,0.08946955281457492
158,automaticity_carry_mask,6,0.05482586108280013
159,automaticity_carry_mask,5,-0.10260158870787565
160,automaticity_carry_mask,6,0.05923392706916594
161,automaticity_carry_mask,1,-0.38171073222825336
162,automaticity_carry_mask,6,0.006656536980197011
163,automaticity_carry_mask,6,0.03466713854352014
164,automaticity_carry_mask,7,0.10072937376533925
165,automaticity_carry_mask,6,0.012199129126314757
166,automaticity_carry_mask,6,0.08395380440894479
167,automaticity_carry_mask,7,0.2356782535160693
168,automaticity_carry_mask,7,0.037562078493383236
169,automaticity_carry_mask,1,-0.33484232109007966
170,automaticity_carry_mask,7,0.06829523179203398
171,automaticity_carry_mask,6,0.05555963827657721
172,automaticity_carry_mask,5,0.009925745197061334
173,automaticity_carry_mask,6,0.06082760229063367
